Season,Name,PlayerId,Team,K%,TBF,Stuff+,Age
2024,Kyle Nicolas,693312,PIT,0.22633745,243,106.7326984,25
2024,Sean Hjelle,663546,SFG,0.22255193,337,106.7477269,27
2024,Dillon Tate,622253,- - -,0.16463415,164,106.7779738,30
2024,Jake Bird,656234,COL,0.16756757,185,106.781085,28
2024,Clarke Schmidt,657376,NYY,0.26345609,353,106.8097041,28
2024,Riley O'Brien,676617,STL,0.23913043,46,106.8116751,29
2024,Cody Bolton,675989,SEA,0.20481928,83,106.8973718,26
2024,Gerrit Cole,543037,NYY,0.25384615,390,106.9064491,33
2024,Bryan Woo,693433,SEA,0.21398305,472,107.0032107,24
2024,Jeremiah Estrada,669093,SDP,0.37301587,252,107.00978,25
2024,Spencer Schwellenbach,680885,ATL,0.254,500,107.0477021,24
2024,Kodai Senga,673540,NYM,0.45,20,107.0512329,31
2024,Alek Jacob,689690,SDP,0.33333333,57,107.0742241,26
2024,Framber Valdez,664285,HOU,0.24039829,703,107.2922598,30
2024,Michael Kelly,547184,OAK,0.171875,128,107.3559227,31
2024,Spencer Strider,675911,ATL,0.28571429,42,107.3579775,25
2024,Vinny Nittoli,657697,- - -,0.17391304,46,107.3814607,33
2024,Manuel Rodríguez,655889,TBR,0.21518987,158,107.4175667,27
2024,Adam Ottavino,493603,NYM,0.28571429,245,107.4381275,38
2024,Ryne Stanek,592773,- - -,0.2780083,241,107.4587942,32
2024,Raisel Iglesias,628452,ATL,0.26254826,259,107.4868503,34
2024,Tyler Glasnow,607192,LAD,0.32183908,522,107.5390651,30
2024,Grayson Rodriguez,680570,BAL,0.26476578,491,107.6898155,24
2024,AJ Smith-Shawver,700363,ATL,0.22222222,18,107.7377778,21
2024,Sean Reynolds,669308,SDP,0.42857143,49,107.7605333,26
2024,Kody Funderburk,681892,MIN,0.19875776,161,107.8137963,27
2024,Amir Garrett,607237,LAA,0.45833333,24,107.8169524,32
2024,Joe Kelly,523260,LAD,0.24475524,143,107.8740511,36
2024,Yosver Zulueta,691172,CIN,0.28985507,69,107.9075958,26
2024,Matt Festa,670036,- - -,0.24,100,108.0311589,31
2024,JoJo Romero,668941,STL,0.20987654,243,108.0527273,27
2024,Justin Slaten,686580,BOS,0.25892857,224,108.064716,26
2024,Jack Neely,680891,CHC,0.25,28,108.095102,24
2024,Joe Musgrove,605397,SDP,0.24634146,410,108.1602908,31
2024,Nestor Cortes,641482,NYY,0.22816901,710,108.189504,29
2024,Chase Shugart,663767,BOS,0.22222222,36,108.2973239,27
2024,Rich Hill,448179,BOS,0.33333333,15,108.3175309,44
2024,Tyler Jay,664079,- - -,0.16666667,36,108.3366013,30
2024,A.J. Minter,621345,ATL,0.26119403,134,108.4797303,30
2024,Trent Thornton,663423,SEA,0.26190476,294,108.4801587,30
2024,Paul Skenes,694973,PIT,0.3307393,514,108.4921371,22
2024,Taj Bradley,671737,TBR,0.26643599,578,108.502195,23
2024,Yohan Ramírez,670990,- - -,0.21634615,208,108.5166492,29
2024,A.J. Puk,640462,- - -,0.29931973,294,108.5261758,29
2024,Greg Weissert,669711,BOS,0.22053232,263,108.5942578,29
2024,Luis Severino,622663,NYM,0.21156373,761,108.6063498,30
2024,Gerardo Reyes,622103,OAK,0.11111111,18,108.6117647,31
2024,Aaron Ashby,676879,MIL,0.27731092,119,108.6544174,26
2024,Daniel Palencia,694037,CHC,0.23188406,69,108.6825856,24
2024,Troy Taylor,700187,SEA,0.30864198,81,108.6936585,22
2024,Randy Rodríguez,678495,SFG,0.239819,221,108.7281884,24
2024,Ryan Yarbrough,642232,- - -,0.16331658,398,108.7282592,32
2024,Justin Wilson,458677,CIN,0.24401914,209,108.8102822,36
2024,Nick Mears,683232,- - -,0.29296875,256,108.9250289,27
2024,Logan Webb,657277,SFG,0.20451843,841,108.9371106,27
2024,Bryan Abreu,650556,HOU,0.31692308,325,108.9887211,27
2024,Michael Petersen,656848,- - -,0.15555556,90,109.00573,30
2024,David Bednar,670280,PIT,0.22137405,262,109.035098,29
2024,Chris Roycroft,688297,STL,0.21290323,155,109.0452925,27
2024,Diego Castillo,650895,MIN,0.13953488,43,109.1035028,30
2024,Stephen Kolek,663568,SDP,0.18483412,211,109.2197487,27
2024,Jason Adam,592094,- - -,0.28723404,282,109.2253327,32
2024,Jesus Tinoco,622786,- - -,0.25925926,162,109.4639879,29
2024,Griffin Jax,643377,MIN,0.3442029,276,109.6017619,29
2024,Ryan Pepiot,686752,TBR,0.26345083,539,109.6832805,26
2024,Anthony Misiewicz,664948,NYY,0.16666667,6,109.768,29
2024,Dylan Cease,656302,SDP,0.29396325,762,109.7712956,28
2024,Cole Ragans,666142,KCR,0.29265092,762,109.8906367,26
2024,Justin Sterner,686993,TBR,0.21052632,19,109.8965625,27
2024,Marc Church,687847,TEX,0.25,4,109.9533333,23
2024,Zack Wheeler,554430,PHI,0.28462516,787,110.0621413,34
2024,Tom Cosgrove,676680,SDP,0.19736842,76,110.0712422,28
2024,Andrew Walters,689958,CLE,0.1875,32,110.1051437,23
2024,Génesis Cabrera,650893,TOR,0.18450185,271,110.2692621,27
2024,Nick Burdi,595897,NYY,0.26666667,45,110.4726066,31
2024,Dedniel Núñez,673380,NYM,0.35555556,135,110.642089,28
2024,Zach Pop,647315,TOR,0.15789474,209,110.7625371,27
2024,Daniel Duarte,650960,MIN,0.2,15,110.7907143,27
2024,Carlos Rodón,607074,NYY,0.26494565,736,111.0294254,31
2024,Angel Zerpa,672582,KCR,0.20502092,239,111.0715668,24
2024,Keegan Akin,669211,BAL,0.30990415,313,111.1833846,29
2024,José Alvarado,621237,PHI,0.24418605,258,111.1990649,29
2024,Ryan Walker,676254,SFG,0.32142857,308,111.3235211,28
2024,Lucas Erceg,668674,- - -,0.28458498,253,111.374957,29
2024,Amos Willingham,686294,WSN,0.2,5,111.394,25
2024,Camilo Doval,666808,SFG,0.28782288,271,111.3982031,26
2024,Jake Diekman,518617,NYM,0.27586207,145,111.4326687,37
2024,Danny Young,664849,NYM,0.29090909,165,111.4695815,30
2024,Prelander Berroa,672860,CHW,0.31325301,83,111.591662,24
2024,Aaron Nola,605400,PHI,0.2402439,820,111.6037182,31
2024,Yennier Cano,666974,BAL,0.26104418,249,111.6320199,30
2024,Cam Booser,592155,BOS,0.23497268,183,111.6648266,32
2024,David Robertson,502085,TEX,0.33445946,296,111.7904959,39
2024,Luis Guerrero,692285,BOS,0.25,36,111.7976608,23
2024,Daysbel Hernández,678226,ATL,0.35135135,74,111.8893656,27
2024,Caleb Thielbar,573204,MIN,0.24537037,216,112.1395017,37
2024,Tarik Skubal,669373,DET,0.30278884,753,112.1932415,27
2024,Adam Cimber,643256,LAA,0.17757009,107,112.3177778,33
2024,Forrest Whitley,666215,HOU,0.25,20,112.5206383,26
2024,Colin Holderman,670059,PIT,0.25112108,223,112.5676532,28
2024,Daniel Robert,642016,TEX,0.23076923,26,112.6730841,29
2024,Garrett Cleavinger,664076,TBR,0.26691729,266,112.7394508,30
2024,Yency Almonte,622075,CHC,0.29850746,67,112.8383521,30
2024,Nate Pearson,663878,- - -,0.25964912,285,112.8440038,27
2024,Josh Hader,623352,HOU,0.37769784,278,113.085589,30
2024,Hunter Greene,668881,CIN,0.27659574,611,113.1336154,24
2024,Corbin Burnes,669203,BAL,0.23086735,784,113.1886096,29
2024,Steven Okert,595345,MIN,0.20625,160,113.4265672,32
2024,Lucas Sims,608371,- - -,0.22790698,215,113.5116548,30
2024,Tyler Ferguson,621053,OAK,0.29951691,207,113.5270905,30
2024,Andrés Muñoz,662253,SEA,0.33189655,232,113.6322187,25
2024,Collin Snider,676092,SEA,0.27810651,169,113.7439704,28
2024,Abner Uribe,682842,MIL,0.21212121,66,113.7523256,24
2024,Seth Halvorsen,678020,COL,0.2826087,46,113.7711429,24
2024,Alex Vesia,681911,LAD,0.33079848,263,114.0763636,28
2024,Aaron Bummer,607481,ATL,0.28278689,244,114.0818519,30
2024,Tyler Zuber,676604,TBR,0.26666667,15,114.4824,29
2024,Kaleb Ort,672391,HOU,0.27956989,93,114.52,32
2024,Edgardo Henriquez,683618,LAD,0.35714286,14,114.5416949,22
2024,Edwin Díaz,621242,NYM,0.38888889,216,114.5934211,30
2024,Reed Garrett,657585,NYM,0.33603239,247,114.6803668,31
2024,Zack Kelly,677161,BOS,0.25311203,241,114.7728414,29
2024,Devin Williams,642207,MIL,0.43181818,88,114.8011765,29
2024,Jeff Hoffman,656546,PHI,0.33584906,265,114.9059873,31
2024,Matt Strahm,621381,PHI,0.33333333,237,115.1000607,32
2024,Pete Fairbanks,664126,TBR,0.23783784,185,115.6771182,30
2024,Garrett Crochet,676979,CHW,0.3512605,595,115.6855109,25
2024,Evan Phillips,623465,LAD,0.27631579,228,115.7042623,29
2024,Ryan Zeferjahn,666171,LAA,0.28125,64,115.7407692,26
2024,Brock Stewart,592779,MIN,0.29850746,67,115.8297398,32
2024,Wander Suero,593833,HOU,0,1,115.9,32
2024,Jacob deGrom,594798,TEX,0.31818182,44,115.9837427,36
2024,Robert Suarez,663158,SDP,0.22868217,258,116.1373469,33
2024,Adam Kloffenstein,680572,STL,0,3,116.2733333,23
2024,Tim Hill,657612,- - -,0.10652921,291,116.3754186,34
2024,Brendon Little,663893,TOR,0.1865285,193,116.7774026,27
2024,Paul Sewald,623149,ARI,0.26060606,165,117.0238217,34
2024,Trevor Megill,656730,MIL,0.27322404,183,117.3485113,30
2024,Anthony Bender,669622,MIA,0.25877193,228,117.489513,29
2024,Brusdar Graterol,660813,LAD,0.25925926,27,117.7623762,25
2024,Ryan Thompson,657044,ARI,0.19117647,272,117.8631449,32
2024,Seranthony Domínguez,622554,- - -,0.26666667,255,117.9625664,29
2024,Gregory Soto,642397,- - -,0.26639344,244,118.3793583,29
2024,Jose A. Ferrer,678606,WSN,0.19379845,129,118.5612236,24
2024,Tyler Rogers,643511,SFG,0.17586207,290,119.0285829,33
2024,Steven Cruz,674444,KCR,0.22222222,18,119.3188,25
2024,Orion Kerkering,689147,PHI,0.28793774,257,119.3629255,23
2024,Alex Speas,666208,HOU,0.25,8,119.9938462,26
2024,Kenley Jansen,445276,BOS,0.28440367,218,120.0679648,36
2024,Justin Martinez,679885,ARI,0.29545455,308,121.3837884,22
2024,Kevin Kelly,687330,TBR,0.22661871,278,121.682298,26
2024,Yimi García,554340,- - -,0.32026144,153,122.1762349,33
2024,Mason Montgomery,682254,TBR,0.45945946,37,122.3950633,24
2024,Tanner Scott,656945,- - -,0.28571429,294,123.6856711,29
2024,Adrian Morejon,670970,SDP,0.26102941,272,124.3449481,25
2024,Michel Otañez,671305,OAK,0.36423841,151,124.4637604,26
2024,Jhoan Duran,661395,MIN,0.28947368,228,124.9550668,26
2024,Clay Holmes,605280,NYY,0.25092251,271,125.7785014,31
2024,Michael Kopech,656629,- - -,0.31541219,279,127.3387691,28
2024,Ben Joyce,690829,LAA,0.23239437,142,127.9202382,23
2024,Emmanuel Clase,661403,CLE,0.24444444,270,127.9787702,26
2024,Drew Rasmussen,656876,TBR,0.30172414,116,128.4815784,28
2024,Ryan Helsley,664854,STL,0.29699248,266,129.1097198,29
2024,Mason Miller,695243,OAK,0.41767068,249,129.133457,25
2024,Brooks Raley,548384,NYM,0.36,25,132.3845378,36
2024,Jonathan Loáisiga,642528,NYY,0.15,20,133.4455738,29
2025,Travis Jankowski,608671,NYM,0,6,-12.22153846,34
2025,Isiah Kiner-Falefa,643396,TOR,0,2,-4.454285714,30
2025,Willi Castro,650489,MIN,0,4,5.303333333,28
2025,Tyler Heineman,623168,TOR,0,27,6.899402985,34
2025,Logan Porter,682515,SFG,0,5,10.55066667,29
2025,Nicky Lopez,670032,LAA,0,2,10.78,30
2025,Vinny Capra,681962,CHW,0.06666667,15,14.00436364,28
2025,Austin Slater,596103,NYY,0,3,17.24,32
2025,Anthony Seigler,678011,MIL,0,4,23.2,26
2025,Garrett Hampson,641658,STL,0,3,23.37333333,30
2025,César Salazar,663967,HOU,0,4,23.45909091,29
2025,Reese McGuire,624512,CHC,0,6,23.68705882,30
2025,Ezequiel Duran,677649,TEX,0,11,24.3895,26
2025,Christian Koss,683766,SFG,0,16,25.5290625,27
2025,Abraham Toro,647351,BOS,0,8,25.71466667,28
2025,Logan Davidson,669722,LAA,0.33333333,3,27.1,27
2025,Luis Vázquez,676679,BAL,0,14,27.574,25
2025,Austin Nola,543592,COL,0,11,27.74551724,35
2025,Niko Kavadas,694359,LAA,0.11111111,9,27.96,26
2025,Jon Berti,542932,CHC,0,19,28.13672131,35
2025,Ryan Fitzgerald,680837,MIN,0,8,29.0975,31
2025,Tyler Wade,642180,SDP,0,6,30.14947368,30
2025,Luke Williams,663897,ATL,0.16,25,30.88,28
2025,Jose Trevino,624431,CIN,0.08333333,12,31.74978723,32
2025,Jacob Amaya,676070,CHW,0,3,33.36,26
2025,Tucker Barnhart,571466,TEX,0,11,33.36272727,34
2025,Weston Wilson,642215,PHI,0,12,36.34233333,30
2025,Will Wilson,669717,CLE,0,8,36.72923077,26
2025,Zach McKinstry,656716,DET,0,1,38.34,30
2025,Miles Mastrobuoni,670156,SEA,0,6,38.51043478,29
2025,Kevin Newman,621028,LAA,0,16,38.6821875,31
2025,Ali Sánchez,645305,TOR,0.16666667,6,39.15333333,28
2025,Luke Maile,571912,KCR,0,4,39.39692308,34
2025,Jorge Mateo,622761,BAL,0,11,39.59714286,30
2025,Jake Rogers,668670,DET,0,16,40.1277551,30
2025,Oswald Peraza,672724,LAA,0,16,40.238,25
2025,Willie MacIver,680862,ATH,0,10,40.58428571,28
2025,Enrique Hernández,571771,LAD,0.02702703,37,40.5848,33
2025,Tomás Nido,621512,DET,0,6,41.68222222,31
2025,Kody Clemens,665019,MIN,0,6,42.85,29
2025,Miguel Rojas,500743,LAD,0,28,43.26202532,36
2025,Leo Rivas,660844,SEA,0,6,43.66,27
2025,Cooper Hummel,669450,HOU,0,9,43.72470588,30
2025,Pablo Reyes,622569,NYY,0,8,44.33666667,31
2025,Mike Yastrzemski,573262,SFG,0,7,45.58190476,34
2025,Alec Burleson,676475,STL,0,4,46.08,26
2025,Chas McCormick,676801,HOU,0.06666667,15,46.42481013,30
2025,Vidal Bruján,660644,ATL,0,11,46.63217391,27
2025,Amed Rosario,642708,WSN,0,10,46.99,29
2025,Luis Torrens,620443,NYM,0,8,48.40347826,29
2025,Alan Trejo,676701,COL,0,3,50.3375,29
2025,Jonah Bride,681146,MIN,0.05405405,37,52.26339394,29
2025,Jared Young,676724,NYM,0,3,53.24909091,29
2025,Emmanuel Rivera,656896,BAL,0,13,53.26444444,29
2025,Jared Triolo,669707,PIT,0,8,53.32923077,27
2025,Javier Sanoja,691594,MIA,0.01851852,54,53.9718543,22
2025,Austin Hedges,595978,CLE,0.0625,16,54.56918033,32
2025,Jose Herrera,645444,ARI,0,10,54.81777778,28
2025,Nate Eaton,681987,BOS,0,4,54.83727273,28
2025,Alex Jackson,656577,BAL,0,8,56.10666667,29
2025,Gary Sánchez,596142,BAL,0,7,56.55052632,32
2025,Jacob Stallings,607732,COL,0.125,8,57.15181818,35
2025,Kyle Farmer,571657,COL,0,5,59.62,34
2025,Scott Kingery,664068,LAA,0.05555556,18,63.04722222,31
2025,José Caballero,676609,TBR,0,9,63.20583333,28
2025,Jhonny Pereda,640902,ATH,0.15,20,65.71961538,29
2025,Korey Lee,686676,CHW,0,14,66.3854,26
2025,Michael Stefanic,683021,TOR,0,3,67.46571429,29
2025,Jake Bauers,641343,MIL,0.03448276,29,73.08329114,29
2025,Casey Kelly,543391,ARI,0,6,75.17,35
2025,Taylor Rashi,688497,ARI,0.30555556,72,75.33573668,29
2025,Nabil Crismatt,622503,ARI,0.16339869,153,78.41655431,30
2025,Rowdy Tellez,642133,TEX,0,11,78.70695652,30
2025,Tommy Henry,674072,ARI,0.30769231,26,78.76471698,27
2025,Brandon Eisert,685126,CHW,0.24183007,306,79.14646496,27
2025,Martín Pérez,527048,CHW,0.19298246,228,80.83917545,34
2025,Blas Castaño,680604,SEA,0.0625,16,80.8424,26
2025,Carlos Carrasco,471911,- - -,0.16037736,212,81.09683239,38
2025,Yilber Díaz,700270,ARI,0.06666667,15,81.105,24
2025,Randy Dobnak,677976,MIN,0.05263158,19,81.18506329,30
2025,Davis Daniel,669721,ATL,0.19565217,46,81.20519029,28
2025,Ryan Loutos,702795,- - -,0.11764706,68,82.19506151,26
2025,Brett de Geus,676969,PHI,0,10,82.21191489,27
2025,Lucas Gilbreath,656458,COL,0.5,4,82.36333333,29
2025,Chris Flexen,623167,CHC,0.12359551,178,82.44402831,30
2025,Kyle Hendricks,543294,LAA,0.16402878,695,82.52906116,35
2025,Dugan Darnell,699911,COL,0.10416667,48,82.54290323,28
2025,Scott Blewett,656240,- - -,0.18041237,194,82.770452,29
2025,Ben Lively,594902,CLE,0.16292135,178,82.78812672,33
2025,Cody Poteet,547001,BAL,0.0625,16,83.04294118,30
2025,Matt Waldron,663362,SDP,0.12,25,83.16230769,28
2025,Jose Espada,664744,BAL,0.44444444,9,83.57241379,28
2025,Tanner Gordon,685299,COL,0.18397626,337,84.30386838,27
2025,Zach Thompson,605507,ATL,0.25,12,84.77366667,31
2025,Jake Eder,671109,LAA,0.19230769,78,85.06890365,26
2025,Shaun Anderson,641312,LAA,0.19642857,56,85.13689655,30
2025,Zack Littell,641793,- - -,0.171278,759,85.18083509,29
2025,Jake Palisch,669449,CHW,0,6,85.24,26
2025,Andry Lara,691251,WSN,0.12820513,78,85.25361538,22
2025,Kyle Nelson,669459,ARI,0.18181818,11,85.28636364,28
2025,Jose Quintana,500779,MIL,0.16007194,556,85.43132163,36
2025,Antonio Senzatela,622608,COL,0.11812298,618,85.45850732,30
2025,Garrett Acton,670183,TBR,0,5,85.46571429,27
2025,Austin Pope,687166,ARI,0.11111111,9,85.535,26
2025,Dom Hamel,687589,NYM,0,6,85.66615385,26
2025,Dane Dunning,641540,- - -,0.22105263,95,85.71679842,30
2025,T.J. McFarland,519008,ATH,0.09459459,74,85.98720588,36
2025,Carson Fulmer,608334,LAA,0.21138211,123,86.12166302,31
2025,Andrew Saalfrank,685314,ARI,0.16814159,113,86.12505855,27
2025,Bryce Jarvis,686826,ARI,0.21428571,98,86.15017115,27
2025,Kolby Allard,663465,CLE,0.15789474,266,86.26716591,27
2025,Joey Estes,683155,ATH,0.10909091,55,86.26817204,23
2025,Doug Nikhazy,680951,CLE,0.2173913,23,86.33759259,25
2025,Brad Lord,695418,WSN,0.1978022,546,86.48385185,25
2025,Sauryn Lao,666659,- - -,0.18367347,49,86.51506808,25
2025,Nick Anderson,623433,COL,0.16393443,61,86.61382114,34
2025,José Ureña,570632,- - -,0.13877551,245,86.72552984,33
2025,Allan Winans,642216,NYY,0.13043478,46,86.80327485,29
2025,Austin Gomber,596295,COL,0.125,272,86.85874751,31
2025,Robinson Piña,673820,- - -,0.07142857,14,86.86819672,26
2025,Andrew Alvarez,674841,WSN,0.20408163,98,87.46795181,26
2025,Casey Lawrence,596271,- - -,0.0875,80,87.57800677,37
2025,Logan Gillaspie,670810,SDP,0.12903226,31,87.67892857,28
2025,Mitch Farris,815083,LAA,0.22429907,107,87.88034653,24
2025,Simeon Woods Richardson,680573,MIN,0.22717622,471,87.88855585,24
2025,Mark Leiter Jr.,643410,NYY,0.24657534,219,87.90041013,34
2025,Ian Gibaut,664139,CIN,0.13761468,109,88.00367347,31
2025,Kevin Herget,643361,- - -,0.10714286,56,88.06252833,34
2025,Germán Márquez,608566,COL,0.14043993,591,88.07714423,30
2025,Bruce Zimmermann,669145,MIL,0.03571429,28,88.08285714,30
2025,Brian Van Belle,687003,TBR,0.16666667,36,88.09317829,28
2025,Jose Corniell,692030,TEX,0.11111111,9,88.14585366,22
2025,Joey Wentz,666214,- - -,0.2081448,442,88.18913423,27
2025,Anthony Molina,683627,COL,0.15,160,88.2284938,23
2025,Scott McGough,543518,- - -,0.21333333,75,88.3356229,35
2025,Ryan Feltner,663372,COL,0.18518519,135,88.40862069,28
2025,Jason Alexander,669920,- - -,0.19345238,336,88.43316294,32
2025,Ronel Blanco,669854,HOU,0.24120603,199,88.45489899,31
2025,Cal Quantrill,615698,- - -,0.16569201,513,88.48376477,30
2025,Jon Gray,592351,TEX,0.19047619,63,88.50066667,33
2025,José Berríos,621244,TOR,0.19770774,698,88.66995636,31
2025,Miles Mikolas,571945,STL,0.14947683,669,88.73170968,36
2025,Luis Contreras,664351,HOU,0.24074074,54,88.77633929,29
2025,Albert Suárez,544150,BAL,0.22727273,44,88.79173653,35
2025,Connor Thomas,671162,MIL,0.16129032,31,88.8440678,27
2025,Chris Stratton,608717,- - -,0.21153846,104,88.93574224,34
2025,Luke Little,681432,CHC,0.26666667,15,88.95813333,24
2025,Joey Cantillo,676282,CLE,0.26932668,401,88.96586139,25
2025,Rich Hill,448179,KCR,0.09302326,43,88.974375,45
2025,Caleb Boushley,676961,TEX,0.21243523,193,88.99302173,31
2025,Emerson Hancock,676106,SEA,0.16623377,385,89.02720102,26
2025,Kyle Gibson,502043,BAL,0.1369863,73,89.11685714,37
2025,Max Lazar,676661,PHI,0.15294118,170,89.19008696,26
2025,Mike Clevinger,605182,CHW,0.09677419,31,89.22813559,34
2025,Luis Garcia,677651,HOU,0.25,28,89.28150943,28
2025,Jared Shuster,694363,CHW,0.14634146,82,89.38823334,26
2025,Erasmo Ramírez,541640,MIN,0.11904762,42,89.45269231,35
2025,Nick Hernandez,663321,HOU,0.21153846,52,89.47095023,30
2025,Marcus Stroman,573186,NYY,0.14857143,175,89.52528409,34
2025,Kevin Ginkel,656464,ARI,0.23966942,121,89.65194274,31
2025,Carl Edwards Jr.,605218,- - -,0.25,24,89.73333333,33
2025,Erik Swanson,657024,TOR,0.1,30,89.7346875,31
2025,Shinnosuke Ogasawara,829272,WSN,0.1734104,173,89.73739962,27
2025,Miguel Castro,612434,CHW,0.14285714,28,89.74038095,30
2025,David Peterson,656849,NYM,0.20746888,723,89.78314339,29
2025,Taijuan Walker,592836,PHI,0.1598513,538,89.98277989,32
2025,Touki Toussaint,657053,LAA,0.27272727,11,90.12093023,29
2025,Bryce Elder,693821,ATL,0.19293078,679,90.25338922,26
2025,Michael McGreevy,700241,STL,0.145,400,90.28396492,24
2025,Sam Aldegheri,691951,LAA,0.16438356,73,90.2890021,23
2025,Brady Basso,669620,ATH,0.14285714,56,90.33320388,27
2025,Jesse Chavez,445926,ATL,0.18604651,43,90.3902924,41
2025,Merrill Kelly,518876,- - -,0.22326203,748,90.43684649,36
2025,Michael Tonkin,543859,MIN,0.18446602,103,90.58332494,35
2025,David Festa,701581,MIN,0.23144105,229,90.61005743,25
2025,Grant Holmes,656550,ATL,0.25,492,90.67867399,29
2025,Ryan Rolison,669020,COL,0.12953368,193,90.70705256,27
2025,Chayce McDermott,694646,BAL,0.17647059,51,90.74860071,26
2025,Ryan Bergert,686701,- - -,0.22600619,323,90.8135118,25
2025,Tommy Kahnle,592454,DET,0.18726592,267,90.81976744,35
2025,Robert Stock,476594,BOS,0.06666667,15,90.86271186,35
2025,Bryan Hoeing,663773,SDP,0.13888889,36,90.88107692,28
2025,Zach Agnos,688642,COL,0.13768116,138,90.97048872,24
2025,Carson Whisenhunt,687931,SFG,0.15686275,102,91.00840295,24
2025,Eduardo Rodriguez,593958,ARI,0.20605187,694,91.03907609,32
2025,Nick Martinez,607259,CIN,0.16983895,683,91.04396324,34
2025,Tyler Mahle,641816,TEX,0.19075145,346,91.0716474,30
2025,Tayler Scott,605463,- - -,0.17910448,134,91.0966498,33
2025,Erick Fedde,607200,- - -,0.13322632,623,91.09693633,32
2025,Carson Ragsdale,685068,BAL,0.16,25,91.13852632,27
2025,Roki Sasaki,808963,LAD,0.17391304,161,91.16343648,23
2025,Mitchell Parker,680730,WSN,0.14206897,725,91.39065295,25
2025,Connor Gillispie,687362,MIA,0.18699187,123,91.52425703,27
2025,Caden Dana,702674,LAA,0.23404255,141,91.53576017,21
2025,Craig Yoho,684974,MIL,0.17073171,41,91.55733333,25
2025,Nolan Hoffman,676510,PHI,0.28571429,7,91.59230769,27
2025,Codi Heuer,676051,- - -,0.23809524,21,91.63816092,28
2025,Josh Walker,677020,TOR,0.32,25,91.66173913,30
2025,Griffin Canning,656288,NYM,0.21341463,328,91.68813711,29
2025,José Urquidy,664353,DET,0.21428571,14,91.80666667,30
2025,Anthony Misiewicz,664948,MIN,0.2173913,23,91.83948276,30
2025,Lucas Giolito,608337,BOS,0.19738989,613,91.85340398,30
2025,Andrew Hoffmann,694851,- - -,0.19672131,61,91.86233559,25
2025,Owen White,669391,CHW,0.17142857,35,91.89132353,25
2025,J.P. France,641585,HOU,0.3125,16,91.89394737,30
2025,Jordan Weems,607179,HOU,0,23,91.97244898,32
2025,Zak Kent,687849,CLE,0.21052632,76,92.0912987,27
2025,Sean Guenther,674944,DET,0.18604651,43,92.12300156,29
2025,Sean Burke,680732,CHW,0.22315436,596,92.12364301,25
2025,Brandon Young,687064,BAL,0.18359375,256,92.1285623,26
2025,Michael Lorenzen,547179,KCR,0.20957096,606,92.14410243,33
2025,Reiver Sanmartin,665665,CIN,0.25,8,92.1496,29
2025,Chris Paddack,663978,- - -,0.16716418,670,92.23908228,29
2025,Gerson Garabito,642520,TEX,0.19512195,41,92.23983471,29
2025,Ryan Burr,621114,TOR,0.375,8,92.25846154,31
2025,Eric Lauer,641778,TOR,0.23943662,426,92.30164775,30
2025,Cristian Mena,691441,ARI,0.30769231,26,92.3186,22
2025,Tomoyuki Sugano,608372,BAL,0.15703704,675,92.34417642,35
2025,Ian Anderson,666120,LAA,0.15686275,51,92.36633663,27
2025,Grant Holman,680880,ATH,0.16504854,103,92.37764039,25
2025,Shane Bieber,669456,TOR,0.2327044,159,92.38034109,30
2025,Trevor Rogers,669432,BAL,0.24349882,423,92.39477833,27
2025,Tyler Owens,687074,DET,0.06666667,15,92.41636364,24
2025,Logan Allen,671106,CLE,0.18047337,676,92.45483333,26
2025,Zach Brzykcy,694350,WSN,0.21818182,110,92.46104575,25
2025,Thomas Hatch,641672,- - -,0.14473684,152,92.48342283,30
2025,John Brebbia,605154,- - -,0.22608696,115,92.54698112,35
2025,Adrian Houser,605288,- - -,0.17760618,518,92.56424183,32
2025,Kendall Graveman,608665,ARI,0.1097561,82,92.60158537,34
2025,Marc Church,687847,TEX,0.2173913,23,92.62141414,24
2025,Andrew Heaney,571760,- - -,0.16044776,536,92.74361079,34
2025,Slade Cecconi,677944,CLE,0.2,545,92.77619875,26
2025,Thomas Harrington,802419,PIT,0.14,50,92.8092,23
2025,Zac Gallen,668678,ARI,0.21525215,813,92.8295936,29
2025,Kenta Maeda,628317,DET,0.18604651,43,92.85930233,37
2025,Zach Eflin,621107,BAL,0.1618123,309,92.93150758,31
2025,Tom Cosgrove,676680,CHC,0.1875,16,92.93176471,29
2025,Enyel De Los Santos,660853,- - -,0.22142857,280,92.93537611,29
2025,Luke Jackson,592426,- - -,0.17351598,219,92.95492582,33
2025,Jacob Lopez,682052,ATH,0.28320802,399,93.08814843,27
2025,Logan Henderson,701656,MIL,0.33333333,99,93.15230769,23
2025,Gordon Graceffo,700669,STL,0.20725389,193,93.16439153,25
2025,Joe Ross,605452,PHI,0.17105263,228,93.20663573,32
2025,Jack Kochanowicz,686799,LAA,0.140625,512,93.21148845,24
2025,Bradley Blalock,687134,COL,0.09818182,275,93.21853082,24
2025,Gunnar Hoglund,680684,ATH,0.16546763,139,93.27474453,25
2025,Kris Bubic,663460,KCR,0.24369748,476,93.28014477,27
2025,José Quijada,650671,LAA,0.375,8,93.29707317,29
2025,Pablo López,641154,MIN,0.23397436,312,93.36568924,29
2025,Jimmy Herget,623474,COL,0.23342939,347,93.45425665,31
